# H4_MM(GMSR) EOS. Reference paper: G.Grams, J.Margueron, R.Somasundaram, and S.Reddy, EPJA (2022) 58:56. https://doi.org/10.1140/epja/s10050-022-00706-w 
# Outer-Inner Crust Transition :
# nB_inner =   2.5282142292259004E-004 fm-3, rho =   7.1798191275380834      MeV/fm3, P =   5.4763060342489047E-004 MeV/fm3,  mu_cl_n =   2.6651916429173218E-004 MeV
# Crust-Core Transition:	
# nB_cc =   9.0609997736513612E-002 fm-3. rho =   18.131463559875652      MeV/fm3, P =  0.47616516763123967      MeV/fm3,  mu_cl_n_ =   9.0609997736513612E-002 MeV
#   nB(fm-3),        Acl,         Zcl,          ncl (fm-3),        Ye,        ng (fm-3),     V_WS (fm^3),  E/A-m_n (MeV),  P (MeV/fm^3),  mu_cl_n (MeV),     mu_cl_p (MeV)  
     0.6281E-01     0.2377E+03     0.2690E+02     0.1132E+00     0.3005E-01     0.5410E-01     0.1425E+05     0.7563E+01     0.2694E+00     0.1177E+02    -0.6184E+02
     0.6291E-01     0.2381E+03     0.2689E+02     0.1132E+00     0.3006E-01     0.5418E-01     0.1422E+05     0.7570E+01     0.2701E+00     0.1178E+02    -0.6188E+02
     0.6301E-01     0.2385E+03     0.2688E+02     0.1131E+00     0.3007E-01     0.5426E-01     0.1418E+05     0.7577E+01     0.2707E+00     0.1179E+02    -0.6191E+02
     0.6311E-01     0.2388E+03     0.2686E+02     0.1131E+00     0.3008E-01     0.5435E-01     0.1415E+05     0.7584E+01     0.2714E+00     0.1180E+02    -0.6195E+02
     0.6321E-01     0.2392E+03     0.2685E+02     0.1130E+00     0.3009E-01     0.5443E-01     0.1412E+05     0.7590E+01     0.2721E+00     0.1181E+02    -0.6199E+02
     0.6331E-01     0.2396E+03     0.2684E+02     0.1129E+00     0.3010E-01     0.5451E-01     0.1408E+05     0.7597E+01     0.2727E+00     0.1182E+02    -0.6203E+02
     0.6341E-01     0.2400E+03     0.2683E+02     0.1129E+00     0.3012E-01     0.5459E-01     0.1405E+05     0.7604E+01     0.2734E+00     0.1183E+02    -0.6207E+02
     0.6351E-01     0.2404E+03     0.2682E+02     0.1128E+00     0.3013E-01     0.5467E-01     0.1402E+05     0.7610E+01     0.2740E+00     0.1184E+02    -0.6211E+02
     0.6361E-01     0.2408E+03     0.2681E+02     0.1128E+00     0.3014E-01     0.5475E-01     0.1399E+05     0.7617E+01     0.2747E+00     0.1185E+02    -0.6215E+02
     0.6371E-01     0.2412E+03     0.2680E+02     0.1127E+00     0.3015E-01     0.5484E-01     0.1395E+05     0.7624E+01     0.2754E+00     0.1186E+02    -0.6219E+02
     0.6381E-01     0.2416E+03     0.2679E+02     0.1126E+00     0.3016E-01     0.5492E-01     0.1392E+05     0.7630E+01     0.2760E+00     0.1187E+02    -0.6223E+02
     0.6391E-01     0.2420E+03     0.2678E+02     0.1126E+00     0.3017E-01     0.5500E-01     0.1389E+05     0.7637E+01     0.2767E+00     0.1189E+02    -0.6227E+02
     0.6401E-01     0.2424E+03     0.2677E+02     0.1125E+00     0.3018E-01     0.5508E-01     0.1386E+05     0.7644E+01     0.2774E+00     0.1190E+02    -0.6231E+02
     0.6411E-01     0.2428E+03     0.2676E+02     0.1125E+00     0.3019E-01     0.5516E-01     0.1382E+05     0.7650E+01     0.2780E+00     0.1191E+02    -0.6235E+02
     0.6421E-01     0.2432E+03     0.2675E+02     0.1124E+00     0.3021E-01     0.5524E-01     0.1379E+05     0.7657E+01     0.2787E+00     0.1192E+02    -0.6238E+02
     0.6431E-01     0.2436E+03     0.2674E+02     0.1124E+00     0.3022E-01     0.5532E-01     0.1376E+05     0.7664E+01     0.2794E+00     0.1193E+02    -0.6242E+02
     0.6441E-01     0.2440E+03     0.2673E+02     0.1123E+00     0.3023E-01     0.5541E-01     0.1373E+05     0.7670E+01     0.2800E+00     0.1194E+02    -0.6246E+02
     0.6451E-01     0.2444E+03     0.2672E+02     0.1122E+00     0.3024E-01     0.5549E-01     0.1370E+05     0.7677E+01     0.2807E+00     0.1195E+02    -0.6250E+02
     0.6461E-01     0.2448E+03     0.2671E+02     0.1122E+00     0.3025E-01     0.5557E-01     0.1367E+05     0.7684E+01     0.2814E+00     0.1196E+02    -0.6254E+02
     0.6471E-01     0.2453E+03     0.2670E+02     0.1121E+00     0.3026E-01     0.5565E-01     0.1364E+05     0.7690E+01     0.2821E+00     0.1197E+02    -0.6258E+02
     0.6481E-01     0.2457E+03     0.2669E+02     0.1121E+00     0.3027E-01     0.5573E-01     0.1360E+05     0.7697E+01     0.2827E+00     0.1198E+02    -0.6262E+02
     0.6491E-01     0.2461E+03     0.2668E+02     0.1120E+00     0.3028E-01     0.5581E-01     0.1357E+05     0.7704E+01     0.2834E+00     0.1199E+02    -0.6266E+02
     0.6501E-01     0.2465E+03     0.2667E+02     0.1119E+00     0.3030E-01     0.5590E-01     0.1354E+05     0.7710E+01     0.2841E+00     0.1200E+02    -0.6270E+02
     0.6511E-01     0.2470E+03     0.2666E+02     0.1119E+00     0.3031E-01     0.5598E-01     0.1351E+05     0.7717E+01     0.2848E+00     0.1201E+02    -0.6274E+02
     0.6521E-01     0.2474E+03     0.2665E+02     0.1118E+00     0.3032E-01     0.5606E-01     0.1348E+05     0.7724E+01     0.2854E+00     0.1202E+02    -0.6277E+02
     0.6531E-01     0.2478E+03     0.2664E+02     0.1118E+00     0.3033E-01     0.5614E-01     0.1345E+05     0.7730E+01     0.2861E+00     0.1203E+02    -0.6281E+02
     0.6541E-01     0.2483E+03     0.2664E+02     0.1117E+00     0.3034E-01     0.5622E-01     0.1342E+05     0.7737E+01     0.2868E+00     0.1204E+02    -0.6285E+02
     0.6551E-01     0.2487E+03     0.2663E+02     0.1117E+00     0.3035E-01     0.5630E-01     0.1339E+05     0.7743E+01     0.2875E+00     0.1205E+02    -0.6289E+02
     0.6561E-01     0.2492E+03     0.2662E+02     0.1116E+00     0.3036E-01     0.5638E-01     0.1336E+05     0.7750E+01     0.2881E+00     0.1206E+02    -0.6293E+02
     0.6571E-01     0.2496E+03     0.2661E+02     0.1115E+00     0.3038E-01     0.5646E-01     0.1333E+05     0.7757E+01     0.2888E+00     0.1207E+02    -0.6297E+02
     0.6581E-01     0.2501E+03     0.2660E+02     0.1115E+00     0.3039E-01     0.5655E-01     0.1330E+05     0.7763E+01     0.2895E+00     0.1208E+02    -0.6301E+02
     0.6591E-01     0.2505E+03     0.2659E+02     0.1114E+00     0.3040E-01     0.5663E-01     0.1327E+05     0.7770E+01     0.2902E+00     0.1209E+02    -0.6305E+02
     0.6601E-01     0.2510E+03     0.2658E+02     0.1114E+00     0.3041E-01     0.5671E-01     0.1324E+05     0.7776E+01     0.2909E+00     0.1210E+02    -0.6309E+02
     0.6611E-01     0.2514E+03     0.2657E+02     0.1113E+00     0.3042E-01     0.5679E-01     0.1321E+05     0.7783E+01     0.2916E+00     0.1211E+02    -0.6312E+02
     0.6621E-01     0.2519E+03     0.2657E+02     0.1113E+00     0.3043E-01     0.5687E-01     0.1318E+05     0.7789E+01     0.2922E+00     0.1212E+02    -0.6316E+02
     0.6631E-01     0.2524E+03     0.2656E+02     0.1112E+00     0.3045E-01     0.5695E-01     0.1315E+05     0.7796E+01     0.2929E+00     0.1213E+02    -0.6320E+02
     0.6641E-01     0.2528E+03     0.2655E+02     0.1111E+00     0.3046E-01     0.5703E-01     0.1313E+05     0.7803E+01     0.2936E+00     0.1214E+02    -0.6324E+02
     0.6651E-01     0.2533E+03     0.2654E+02     0.1111E+00     0.3047E-01     0.5711E-01     0.1310E+05     0.7809E+01     0.2943E+00     0.1215E+02    -0.6328E+02
     0.6661E-01     0.2538E+03     0.2653E+02     0.1110E+00     0.3048E-01     0.5720E-01     0.1307E+05     0.7816E+01     0.2950E+00     0.1216E+02    -0.6332E+02
     0.6671E-01     0.2542E+03     0.2652E+02     0.1110E+00     0.3049E-01     0.5728E-01     0.1304E+05     0.7822E+01     0.2957E+00     0.1217E+02    -0.6336E+02
     0.6681E-01     0.2547E+03     0.2652E+02     0.1109E+00     0.3050E-01     0.5736E-01     0.1301E+05     0.7829E+01     0.2964E+00     0.1218E+02    -0.6340E+02
     0.6691E-01     0.2552E+03     0.2651E+02     0.1108E+00     0.3052E-01     0.5744E-01     0.1298E+05     0.7835E+01     0.2971E+00     0.1219E+02    -0.6344E+02
     0.6701E-01     0.2557E+03     0.2650E+02     0.1108E+00     0.3053E-01     0.5752E-01     0.1295E+05     0.7842E+01     0.2977E+00     0.1220E+02    -0.6347E+02
     0.6711E-01     0.2562E+03     0.2649E+02     0.1107E+00     0.3054E-01     0.5760E-01     0.1293E+05     0.7848E+01     0.2984E+00     0.1221E+02    -0.6351E+02
     0.6721E-01     0.2567E+03     0.2649E+02     0.1107E+00     0.3055E-01     0.5768E-01     0.1290E+05     0.7855E+01     0.2991E+00     0.1222E+02    -0.6355E+02
     0.6731E-01     0.2572E+03     0.2648E+02     0.1106E+00     0.3056E-01     0.5776E-01     0.1287E+05     0.7862E+01     0.2998E+00     0.1223E+02    -0.6359E+02
     0.6741E-01     0.2577E+03     0.2647E+02     0.1106E+00     0.3058E-01     0.5784E-01     0.1284E+05     0.7868E+01     0.3005E+00     0.1225E+02    -0.6363E+02
     0.6751E-01     0.2582E+03     0.2647E+02     0.1105E+00     0.3059E-01     0.5792E-01     0.1282E+05     0.7875E+01     0.3012E+00     0.1226E+02    -0.6367E+02
     0.6761E-01     0.2587E+03     0.2646E+02     0.1104E+00     0.3060E-01     0.5801E-01     0.1279E+05     0.7881E+01     0.3019E+00     0.1227E+02    -0.6371E+02
     0.6771E-01     0.2592E+03     0.2645E+02     0.1104E+00     0.3061E-01     0.5809E-01     0.1276E+05     0.7888E+01     0.3026E+00     0.1228E+02    -0.6375E+02
     0.6781E-01     0.2597E+03     0.2644E+02     0.1103E+00     0.3062E-01     0.5817E-01     0.1273E+05     0.7894E+01     0.3033E+00     0.1229E+02    -0.6378E+02
     0.6791E-01     0.2603E+03     0.2644E+02     0.1103E+00     0.3064E-01     0.5825E-01     0.1271E+05     0.7901E+01     0.3040E+00     0.1230E+02    -0.6382E+02
     0.6801E-01     0.2608E+03     0.2643E+02     0.1102E+00     0.3065E-01     0.5833E-01     0.1268E+05     0.7907E+01     0.3047E+00     0.1231E+02    -0.6386E+02
     0.6811E-01     0.2613E+03     0.2643E+02     0.1102E+00     0.3066E-01     0.5841E-01     0.1265E+05     0.7914E+01     0.3054E+00     0.1232E+02    -0.6390E+02
     0.6821E-01     0.2619E+03     0.2642E+02     0.1101E+00     0.3067E-01     0.5849E-01     0.1263E+05     0.7920E+01     0.3061E+00     0.1233E+02    -0.6394E+02
     0.6831E-01     0.2624E+03     0.2641E+02     0.1100E+00     0.3068E-01     0.5857E-01     0.1260E+05     0.7927E+01     0.3068E+00     0.1234E+02    -0.6398E+02
     0.6841E-01     0.2629E+03     0.2641E+02     0.1100E+00     0.3070E-01     0.5865E-01     0.1258E+05     0.7933E+01     0.3075E+00     0.1235E+02    -0.6402E+02
     0.6851E-01     0.2635E+03     0.2640E+02     0.1099E+00     0.3071E-01     0.5873E-01     0.1255E+05     0.7940E+01     0.3082E+00     0.1236E+02    -0.6405E+02
     0.6861E-01     0.2640E+03     0.2640E+02     0.1099E+00     0.3072E-01     0.5881E-01     0.1252E+05     0.7946E+01     0.3089E+00     0.1237E+02    -0.6409E+02
     0.6871E-01     0.2646E+03     0.2639E+02     0.1098E+00     0.3073E-01     0.5889E-01     0.1250E+05     0.7952E+01     0.3096E+00     0.1238E+02    -0.6413E+02
     0.6881E-01     0.2651E+03     0.2639E+02     0.1097E+00     0.3074E-01     0.5897E-01     0.1247E+05     0.7959E+01     0.3103E+00     0.1239E+02    -0.6417E+02
     0.6891E-01     0.2657E+03     0.2638E+02     0.1097E+00     0.3076E-01     0.5906E-01     0.1245E+05     0.7965E+01     0.3110E+00     0.1240E+02    -0.6421E+02
     0.6901E-01     0.2663E+03     0.2637E+02     0.1096E+00     0.3077E-01     0.5914E-01     0.1242E+05     0.7972E+01     0.3117E+00     0.1241E+02    -0.6425E+02
     0.6911E-01     0.2668E+03     0.2637E+02     0.1096E+00     0.3078E-01     0.5922E-01     0.1240E+05     0.7978E+01     0.3124E+00     0.1242E+02    -0.6429E+02
     0.6921E-01     0.2674E+03     0.2637E+02     0.1095E+00     0.3079E-01     0.5930E-01     0.1237E+05     0.7985E+01     0.3131E+00     0.1243E+02    -0.6432E+02
     0.6931E-01     0.2680E+03     0.2636E+02     0.1095E+00     0.3081E-01     0.5938E-01     0.1235E+05     0.7991E+01     0.3138E+00     0.1244E+02    -0.6436E+02
     0.6941E-01     0.2686E+03     0.2636E+02     0.1094E+00     0.3082E-01     0.5946E-01     0.1232E+05     0.7998E+01     0.3146E+00     0.1245E+02    -0.6440E+02
     0.6951E-01     0.2692E+03     0.2635E+02     0.1093E+00     0.3083E-01     0.5954E-01     0.1230E+05     0.8004E+01     0.3153E+00     0.1246E+02    -0.6444E+02
     0.6961E-01     0.2698E+03     0.2635E+02     0.1093E+00     0.3084E-01     0.5962E-01     0.1227E+05     0.8011E+01     0.3160E+00     0.1247E+02    -0.6448E+02
     0.6971E-01     0.2704E+03     0.2634E+02     0.1092E+00     0.3085E-01     0.5970E-01     0.1225E+05     0.8017E+01     0.3167E+00     0.1248E+02    -0.6452E+02
     0.6981E-01     0.2710E+03     0.2634E+02     0.1092E+00     0.3087E-01     0.5978E-01     0.1222E+05     0.8023E+01     0.3174E+00     0.1249E+02    -0.6456E+02
     0.6991E-01     0.2716E+03     0.2634E+02     0.1091E+00     0.3088E-01     0.5986E-01     0.1220E+05     0.8030E+01     0.3181E+00     0.1250E+02    -0.6459E+02
     0.7001E-01     0.2722E+03     0.2633E+02     0.1091E+00     0.3089E-01     0.5994E-01     0.1218E+05     0.8036E+01     0.3188E+00     0.1251E+02    -0.6463E+02
     0.7011E-01     0.2728E+03     0.2633E+02     0.1090E+00     0.3090E-01     0.6002E-01     0.1215E+05     0.8043E+01     0.3195E+00     0.1252E+02    -0.6467E+02
     0.7021E-01     0.2735E+03     0.2633E+02     0.1089E+00     0.3092E-01     0.6010E-01     0.1213E+05     0.8049E+01     0.3203E+00     0.1253E+02    -0.6471E+02
     0.7031E-01     0.2741E+03     0.2632E+02     0.1089E+00     0.3093E-01     0.6018E-01     0.1211E+05     0.8055E+01     0.3210E+00     0.1254E+02    -0.6475E+02
     0.7041E-01     0.2747E+03     0.2632E+02     0.1088E+00     0.3094E-01     0.6026E-01     0.1208E+05     0.8062E+01     0.3217E+00     0.1255E+02    -0.6479E+02
     0.7051E-01     0.2754E+03     0.2632E+02     0.1088E+00     0.3095E-01     0.6034E-01     0.1206E+05     0.8068E+01     0.3224E+00     0.1256E+02    -0.6483E+02
     0.7061E-01     0.2760E+03     0.2632E+02     0.1087E+00     0.3097E-01     0.6042E-01     0.1204E+05     0.8075E+01     0.3231E+00     0.1257E+02    -0.6486E+02
     0.7071E-01     0.2767E+03     0.2631E+02     0.1087E+00     0.3098E-01     0.6050E-01     0.1201E+05     0.8081E+01     0.3239E+00     0.1258E+02    -0.6490E+02
     0.7081E-01     0.2773E+03     0.2631E+02     0.1086E+00     0.3099E-01     0.6058E-01     0.1199E+05     0.8087E+01     0.3246E+00     0.1259E+02    -0.6494E+02
     0.7091E-01     0.2780E+03     0.2631E+02     0.1085E+00     0.3100E-01     0.6067E-01     0.1197E+05     0.8094E+01     0.3253E+00     0.1260E+02    -0.6498E+02
     0.7101E-01     0.2787E+03     0.2631E+02     0.1085E+00     0.3102E-01     0.6075E-01     0.1195E+05     0.8100E+01     0.3260E+00     0.1261E+02    -0.6502E+02
     0.7111E-01     0.2793E+03     0.2631E+02     0.1084E+00     0.3103E-01     0.6083E-01     0.1192E+05     0.8107E+01     0.3267E+00     0.1262E+02    -0.6506E+02
     0.7121E-01     0.2800E+03     0.2631E+02     0.1084E+00     0.3104E-01     0.6091E-01     0.1190E+05     0.8113E+01     0.3275E+00     0.1263E+02    -0.6509E+02
     0.7131E-01     0.2807E+03     0.2631E+02     0.1083E+00     0.3105E-01     0.6099E-01     0.1188E+05     0.8119E+01     0.3282E+00     0.1264E+02    -0.6513E+02
     0.7141E-01     0.2814E+03     0.2631E+02     0.1082E+00     0.3107E-01     0.6107E-01     0.1186E+05     0.8126E+01     0.3289E+00     0.1265E+02    -0.6517E+02
     0.7151E-01     0.2821E+03     0.2630E+02     0.1082E+00     0.3108E-01     0.6115E-01     0.1184E+05     0.8132E+01     0.3296E+00     0.1266E+02    -0.6521E+02
     0.7161E-01     0.2828E+03     0.2630E+02     0.1081E+00     0.3109E-01     0.6123E-01     0.1181E+05     0.8138E+01     0.3304E+00     0.1267E+02    -0.6525E+02
     0.7171E-01     0.2835E+03     0.2630E+02     0.1081E+00     0.3110E-01     0.6131E-01     0.1179E+05     0.8145E+01     0.3311E+00     0.1268E+02    -0.6529E+02
     0.7181E-01     0.2843E+03     0.2631E+02     0.1080E+00     0.3112E-01     0.6139E-01     0.1177E+05     0.8151E+01     0.3318E+00     0.1269E+02    -0.6532E+02
     0.7191E-01     0.2850E+03     0.2631E+02     0.1080E+00     0.3113E-01     0.6147E-01     0.1175E+05     0.8157E+01     0.3326E+00     0.1270E+02    -0.6536E+02
     0.7201E-01     0.2857E+03     0.2631E+02     0.1079E+00     0.3114E-01     0.6155E-01     0.1173E+05     0.8164E+01     0.3333E+00     0.1271E+02    -0.6540E+02
     0.7211E-01     0.2865E+03     0.2631E+02     0.1078E+00     0.3115E-01     0.6163E-01     0.1171E+05     0.8170E+01     0.3340E+00     0.1272E+02    -0.6544E+02
     0.7221E-01     0.2872E+03     0.2631E+02     0.1078E+00     0.3117E-01     0.6171E-01     0.1169E+05     0.8177E+01     0.3348E+00     0.1273E+02    -0.6548E+02
     0.7231E-01     0.2880E+03     0.2631E+02     0.1077E+00     0.3118E-01     0.6179E-01     0.1167E+05     0.8183E+01     0.3355E+00     0.1274E+02    -0.6552E+02
     0.7241E-01     0.2887E+03     0.2631E+02     0.1077E+00     0.3119E-01     0.6187E-01     0.1165E+05     0.8189E+01     0.3362E+00     0.1275E+02    -0.6555E+02
     0.7251E-01     0.2895E+03     0.2631E+02     0.1076E+00     0.3121E-01     0.6195E-01     0.1163E+05     0.8196E+01     0.3370E+00     0.1276E+02    -0.6559E+02
     0.7261E-01     0.2903E+03     0.2632E+02     0.1076E+00     0.3122E-01     0.6203E-01     0.1161E+05     0.8202E+01     0.3377E+00     0.1277E+02    -0.6563E+02
     0.7271E-01     0.2911E+03     0.2632E+02     0.1075E+00     0.3123E-01     0.6211E-01     0.1159E+05     0.8208E+01     0.3384E+00     0.1278E+02    -0.6567E+02
     0.7281E-01     0.2919E+03     0.2632E+02     0.1074E+00     0.3124E-01     0.6219E-01     0.1157E+05     0.8214E+01     0.3392E+00     0.1279E+02    -0.6571E+02
     0.7291E-01     0.2927E+03     0.2633E+02     0.1074E+00     0.3126E-01     0.6227E-01     0.1155E+05     0.8221E+01     0.3399E+00     0.1280E+02    -0.6575E+02
     0.7301E-01     0.2935E+03     0.2633E+02     0.1073E+00     0.3127E-01     0.6235E-01     0.1153E+05     0.8227E+01     0.3406E+00     0.1281E+02    -0.6578E+02
     0.7311E-01     0.2943E+03     0.2633E+02     0.1073E+00     0.3128E-01     0.6243E-01     0.1151E+05     0.8233E+01     0.3414E+00     0.1282E+02    -0.6582E+02
     0.7321E-01     0.2951E+03     0.2634E+02     0.1072E+00     0.3129E-01     0.6251E-01     0.1150E+05     0.8240E+01     0.3421E+00     0.1283E+02    -0.6586E+02
     0.7331E-01     0.2960E+03     0.2634E+02     0.1071E+00     0.3131E-01     0.6259E-01     0.1148E+05     0.8246E+01     0.3429E+00     0.1284E+02    -0.6590E+02
     0.7341E-01     0.2968E+03     0.2635E+02     0.1071E+00     0.3132E-01     0.6267E-01     0.1146E+05     0.8252E+01     0.3436E+00     0.1285E+02    -0.6594E+02
     0.7351E-01     0.2977E+03     0.2635E+02     0.1070E+00     0.3133E-01     0.6274E-01     0.1144E+05     0.8259E+01     0.3443E+00     0.1286E+02    -0.6598E+02
     0.7361E-01     0.2985E+03     0.2636E+02     0.1070E+00     0.3135E-01     0.6282E-01     0.1142E+05     0.8265E+01     0.3451E+00     0.1287E+02    -0.6601E+02
     0.7371E-01     0.2994E+03     0.2636E+02     0.1069E+00     0.3136E-01     0.6290E-01     0.1140E+05     0.8271E+01     0.3458E+00     0.1288E+02    -0.6605E+02
     0.7381E-01     0.3003E+03     0.2637E+02     0.1069E+00     0.3137E-01     0.6298E-01     0.1139E+05     0.8277E+01     0.3466E+00     0.1289E+02    -0.6609E+02
     0.7391E-01     0.3012E+03     0.2637E+02     0.1068E+00     0.3139E-01     0.6306E-01     0.1137E+05     0.8284E+01     0.3473E+00     0.1290E+02    -0.6613E+02
     0.7401E-01     0.3021E+03     0.2638E+02     0.1067E+00     0.3140E-01     0.6314E-01     0.1135E+05     0.8290E+01     0.3481E+00     0.1291E+02    -0.6617E+02
     0.7411E-01     0.3030E+03     0.2639E+02     0.1067E+00     0.3141E-01     0.6322E-01     0.1134E+05     0.8296E+01     0.3488E+00     0.1292E+02    -0.6620E+02
     0.7421E-01     0.3039E+03     0.2640E+02     0.1066E+00     0.3142E-01     0.6330E-01     0.1132E+05     0.8303E+01     0.3496E+00     0.1293E+02    -0.6624E+02
     0.7431E-01     0.3048E+03     0.2640E+02     0.1066E+00     0.3144E-01     0.6338E-01     0.1130E+05     0.8309E+01     0.3503E+00     0.1294E+02    -0.6628E+02
     0.7441E-01     0.3058E+03     0.2641E+02     0.1065E+00     0.3145E-01     0.6346E-01     0.1129E+05     0.8315E+01     0.3511E+00     0.1295E+02    -0.6632E+02
     0.7451E-01     0.3067E+03     0.2642E+02     0.1064E+00     0.3146E-01     0.6354E-01     0.1127E+05     0.8321E+01     0.3518E+00     0.1296E+02    -0.6636E+02
     0.7461E-01     0.3077E+03     0.2643E+02     0.1064E+00     0.3148E-01     0.6362E-01     0.1125E+05     0.8328E+01     0.3526E+00     0.1297E+02    -0.6639E+02
     0.7471E-01     0.3086E+03     0.2644E+02     0.1063E+00     0.3149E-01     0.6370E-01     0.1124E+05     0.8334E+01     0.3533E+00     0.1298E+02    -0.6643E+02
     0.7481E-01     0.3096E+03     0.2645E+02     0.1063E+00     0.3150E-01     0.6378E-01     0.1122E+05     0.8340E+01     0.3541E+00     0.1299E+02    -0.6647E+02
     0.7491E-01     0.3106E+03     0.2646E+02     0.1062E+00     0.3152E-01     0.6386E-01     0.1121E+05     0.8346E+01     0.3548E+00     0.1300E+02    -0.6651E+02
